ratingId,userId,movieId,rating,timestamp
987619330,8b52c53198ad99adbb68bf4a239186b5,3077412,3,2015-12-15 18:56:26
988406150,46f7b4d17b08cb1052b8e9faf258fe59,3077412,4,2015-12-18 02:57:56
987682360,e9445c9a558413db998b92db50e976c0,3077412,4,2015-12-15 21:57:30
988728347,85c7da33d36c063b1bafbb366598a856,3077412,4,2015-12-19 00:33:06
1313240955,14622a4d030dbda410df5c7be9e0807a,3077412,4,2018-01-26 18:58:27
987324301,545c4d00e2b608f65f382219135f3149,3077412,5,2015-12-14 21:05:00
986296220,be0459ac9297d946f5c22d23808152ad,3077412,1,2015-12-11 21:43:12
983732210,9e7e8d1ef6d56ff22dd5e137dce26ead,3077412,2,2015-12-04 12:13:40
987275691,7293e955fd8567a7c0ebe05999be1a05,3077412,5,2015-12-14 18:23:20
988407276,11af86e8be4cbe555ebe22e2845e939c,3077412,5,2015-12-18 03:11:52
986881183,d76e8a07976ce716b9ffec0d86fd00a5,3077412,4,2015-12-13 17:01:30
987076157,ac09ea8f8cc25d9e3748d11e53806302,3077412,3,2015-12-14 01:05:47
987393918,d3ef36039c1ac4b8cbce153bfd4c3b11,3077412,2,2015-12-14 23:59:18
986817198,d853e95929290254dc7c66e77a77eebb,3077412,4,2015-12-13 14:13:21
989427101,98a1193bf25ae2154fe5a3177599cc13,3077412,5,2015-12-20 21:49:38
987636734,03adba5d87296666a12b1db3df4d6677,3077412,4,2015-12-15 19:56:15
987053749,62b6956c4f8c048717b45cab90e687a1,3077412,4,2015-12-13 23:50:24
988343280,75725500517e25c07cf8cc33f001034a,3077412,1,2015-12-17 22:34:31
988614624,7087fa72ca99e8f163deb9e62bb0d3cd,3077412,3,2015-12-18 19:39:35
988607538,ce39d90ff2e1c2b98f8d2a4f30a0ef63,3077412,4,2015-12-18 19:13:23
988141711,237ffdb62ab47e1cfe38eeb38551099e,3077412,1,2015-12-17 10:58:50
988920503,e18c43d748d0f86b6541c72bb7768416,3077412,3,2015-12-19 17:59:19
987331379,4cbe97bf505369244d5375d4fcf6dc56,3077412,4,2015-12-14 21:23:27
849587285,eac73aac8aebc7bd91dacb6a3c55a69f,3077412,3,2015-12-18 17:48:56
988338805,b3fce749c217d987df4cbf06a630f781,3077412,1,2015-12-17 22:23:07
1302133979,c891aeed555a1b2fecf838be95e65d13,3077412,5,2018-01-08 00:33:11
989098749,91c2264bd80e11966d3538eedb1845a8,3077412,4,2015-12-20 01:01:19
988436233,9b27c9cbca0b213911ada525fa164083,3077412,5,2015-12-18 09:26:52
1319578005,7b06b4dc1ed53ce8653448eac3b9a125,3077412,4,2018-02-06 17:08:56
988959317,cf8a02c23f81f9ed06178fd86b4fe3d3,3077412,4,2015-12-19 19:52:55
988408141,5f4b0ed006a882f36ec245e46271d873,3077412,2,2015-12-18 03:24:47
988668013,d0523bfe337ef32062d07520d5c0974e,3077412,1,2015-12-18 22:09:25
988402713,dbb1b0f87f840c95e0f1a7832aab9f41,3077412,2,2015-12-18 02:26:06
987466169,e1dc4622e568e36cca61a86f176d8fea,3077412,1,2015-12-15 10:11:49
1316865231,4a9973d55c762497c3e71adee82b929d,3077412,4,2018-02-01 22:49:50
987406800,8c84cefb735375dbf90ffcfcf4a28f4a,3077412,4,2015-12-15 00:43:13
991362162,192828c9009892dd09e02108770784a8,3077412,3,2015-12-26 04:53:35
988543912,f5761d3b8b1a811da5c740e3015c5391,3077412,1,2015-12-18 15:49:17
988959559,aef9f7f951a603cec6f793d8b6bbbba3,3077412,4,2015-12-19 19:53:33
988840286,dfb0b61c6cb6f2c1c431c1778a0bbef9,3077412,4,2015-12-19 13:48:35
987001372,670bed77f15f7fc7a19d70e6bed2b7f3,3077412,1,2015-12-13 22:06:10
987251823,50fbf699b843d0df26a2fef378c46b8c,3077412,4,2015-12-14 16:58:35
988405044,24b4cf8286c8f815affffc5239d0764a,3077412,3,2015-12-18 02:47:03
1330544138,ad77b48b41cd8cd29a713964cad22041,3077412,4,2018-02-24 14:14:57
988401378,c24e14e42d7682d661798ed18bcc7b62,3077412,1,2015-12-18 02:14:36
988900519,3bfaba86c84b0dd15e4802a4b79ba0b2,3077412,4,2015-12-19 16:54:11
988313955,a3bdd36bc2774e77604d3304bdec7376,3077412,1,2015-12-17 21:14:24
990487072,fb4fffb792cbacd8f71e8ccb563dff57,3077412,4,2015-12-23 19:56:21
964541042,2c3055807d305fa4773619471f570ba5,3077412,5,2015-12-18 13:40:20
988468449,b0fa6724e980f45787e635690af62533,3077412,1,2015-12-18 11:26:11
1330416476,14f9062a1bc1c5449218e4c04f07fcac,3077412,4,2018-02-25 09:26:38
988532293,94fa40c3e283aa03b7f5f6c18146c86e,3077412,4,2015-12-18 15:10:20
988467620,e2b2db1495bb0afd100553fec06e8512,3077412,1,2015-12-18 11:23:22
968175846,5e4214ea4bfea7bf9ba73f90d88640fa,3077412,4,2015-12-18 01:54:08
988406657,151df48fddf8d49429c6fca906c615db,3077412,2,2015-12-18 03:03:13
988300552,5c5159422940330b20db4d86856cb223,3077412,1,2015-12-17 20:33:33
1106776402,03d5ef0db5cc64b82827f171241c9dea,3077412,4,2016-11-08 00:30:09
988664375,e05c52b7c7e7d358e2c6f12f75b3ad09,3077412,1,2015-12-18 22:00:40
988487440,b7a017bd181aa268972c96375acf419b,3077412,1,2015-12-18 12:43:15
1116983769,05dd2e643299639db40d03f93496a93c,3077412,4,2016-12-04 20:42:21
988559476,3b2373ab98d4cca9af8bdad76b29377d,3077412,2,2015-12-18 16:37:42
988603450,7eca94f8d483ea41db15505588a30418,3077412,2,2015-12-18 18:58:06
988404190,d3d994e98732a84137f01457ccbc63d1,3077412,2,2015-12-18 02:39:06
988435191,a5d57e334653428087538e29c245f16c,3077412,2,2015-12-18 09:22:13
987789590,9e4b8d9806f72416a3424948f3353ffc,3077412,2,2015-12-16 08:57:03
988154853,eecaf0701688ae88c34561e429b5eab6,3077412,2,2015-12-17 11:49:02
988938355,19a87c6fbe30835f195e2da0c65118b3,3077412,2,2015-12-19 18:56:42
988478736,ccda2fc5a1de8fb02e202019c80b94fa,3077412,2,2015-12-18 12:05:51
1117020351,7b30e88b7d1110ac140b5f835ddf9dcb,3077412,4,2016-12-04 21:44:53
988910452,366f1f9f202207c3309b066f5de43ee7,3077412,4,2015-12-19 17:25:31
1124981680,50f710c95170d0576aac86dc025c4263,3077412,4,2016-12-23 11:10:25
988447708,5c1796161d0709261e4c5634887fb26c,3077412,5,2015-12-18 10:12:35
1106930955,a80c458646f4d1f028cf1155390d7a65,3077412,5,2016-11-08 15:04:40
1117242664,fced13e5d5956e054e60b96f87fc3206,3077412,4,2016-12-05 11:29:13
988344494,204243bcd8b0b5562c61d9f7e8db9957,3077412,5,2015-12-17 22:37:35
988614352,4c44aae06a2547fd07596e193a770785,3077412,5,2015-12-18 19:38:34
1107106441,3fd8cb5c2599d43bb690ffc1f2dceef0,3077412,4,2016-11-08 23:30:55
990330518,c6d9e5f6852f1b188ab24022f36b3745,3077412,3,2015-12-23 11:38:01
1103926868,25f10bc947c1614e63bdeb75e76363f0,3077412,4,2016-10-31 10:09:41
986825699,764ab9b248093ca7f914d975d49625d5,3077412,4,2015-12-13 14:37:12
1108537482,9e6c607ac77063c5a6490b09d48b480c,3077412,5,2016-11-13 13:39:18
1013705030,b1db65de37314d60ad24ea460f46ed88,3077412,2,2016-02-23 23:42:51
988604784,3314c1d961c04e380afd8e1314de5937,3077412,5,2015-12-18 19:03:02
988473360,006f42225e336cd2b3efe45016e764b9,3077412,4,2015-12-18 11:41:29
1116535587,e751b338e9d7c7a231b7bbe8b64da912,3077412,4,2016-12-03 22:07:20
1136179753,e40c0ffcf4f0457c9f8463d244fbf992,3077412,4,2017-01-12 23:23:58
1116975694,ee2dc00ee359501936c3e6ae8157e0c9,3077412,4,2016-12-04 20:26:39
988490511,a9c8847f3e9d0bdfe2f6fe8219b63fce,3077412,2,2015-12-18 12:55:25
988627795,16cef88f7768c80c04689a55f091b8ef,3077412,4,2015-12-18 20:20:10
988317646,32260e7defde3231a37ca6e2248548b5,3077412,3,2015-12-17 21:25:38
1130959931,6e1250a15fb0e90a8ce7c445b0d04961,3077412,3,2017-01-02 22:33:30
1003012586,dfbb56452a837b7b98ca0d932682cd2c,3077412,2,2016-01-23 03:06:33
989330458,7d1611424d2e5e76d6c2342fb422e1e7,3077412,3,2015-12-20 18:11:13
1104463388,eae1a19ba36f5aeb9cd2d3ed4d31d5bb,3077412,4,2016-11-01 20:30:42
989038979,1f50dee1307b0c4f324de24c8132a605,3077412,1,2015-12-19 22:44:13
1337106227,962d4a2d429a1c398ff72050c95dbb38,3077412,3,2018-03-07 09:37:18
1328048691,66c80ca4cb212279f599698f65202625,3077412,4,2018-02-20 23:57:59
1116723944,59db8bf83e255b91180b525632afc82c,3077412,4,2016-12-04 10:29:20
994857501,fa3d37ab0aea8b1fba0796168cb6ef3f,3077412,4,2016-01-02 23:15:04
989436598,6a3969f4c25484732926971df93603f9,3077412,1,2015-12-20 22:06:29
1107656977,b20801a3496c8264288733e9f78d059d,3077412,4,2016-11-10 21:46:48
987624037,41cb6e9142d30926b7b19fbb69d71c1d,3077412,5,2015-12-17 21:58:13
1319041193,7268c3611c0317b994f7247b6764f446,3077412,4,2018-02-05 18:23:56
1007052339,b7c4267ee6db712305bf4344a6d714cf,3077412,2,2016-02-03 06:41:46
988400716,14ffec66d3e83cbe312c1b9680ab05ba,3077412,4,2015-12-18 02:08:51
988254396,b7528ab3a0ca074df89de402e794f475,3077412,3,2015-12-17 17:32:43
988668052,6f88681c58469f9d17a8a96efd30de29,3077412,3,2015-12-18 22:09:31
1337638620,380e9d57445ddb701a0c1f06a258b2d6,3077412,4,2018-03-08 09:36:38
990945743,c9445f3e8bf5a753cd8dfdc7fb05bdb3,3077412,5,2015-12-25 00:34:00
1008893922,eb470352136c0a457eb70ece6adec536,3077412,3,2016-02-09 06:23:14
988786132,61a2c6337de07184d859b7b911dc2d4b,3077412,4,2015-12-19 10:12:03
988912498,6a8e807b0617089f2f9198764e5efed8,3077412,3,2015-12-19 17:31:54
1160329993,1afbc2bd850cb173c053e335c518c360,3077412,4,2017-03-04 19:06:00
1298658971,4ae66a12f446f0689b60eca7acdb1609,3077412,4,2018-01-02 23:24:28
989077627,cdbe732057399ea74fd04261f751b50c,3077412,4,2015-12-20 00:03:18
989318167,b9f21a48df93e50f18ad22c9c4f3e046,3077412,1,2015-12-20 17:38:12
988678538,6f66c54ee752384c5c4ab3f7121b0c3b,3077412,4,2015-12-18 22:33:29
989287098,d79530d7ac5cc050f80e4bc2839d7f4b,3077412,5,2015-12-20 16:23:25
1117113922,e787fd874ec134036459e43e2192d958,3077412,4,2016-12-05 00:14:11
1130891222,5fc85cd0fef5f524b1a77f65ef2509a6,3077412,5,2017-01-02 21:04:05
980819054,3917c1b1b030c6d249e1a798b3154c43,3077412,3,2015-12-21 16:54:04
989059036,dc93b5be7f08a681fcb138c6af7354a7,3077412,4,2015-12-19 23:23:13
1157553399,dde5e7664b770efd0cfd0e7fda7a880b,3077412,4,2017-02-26 09:49:41
988453900,1985222f78fdca96462f5bfb6711d8e4,3077412,5,2015-12-18 10:34:00
1136232614,c70c575850e3cfb3b8ac91b89b9ecf55,3077412,4,2017-01-13 01:35:05
988628779,ab80b8863e043e8ab7dff9027efedcb4,3077412,4,2015-12-18 20:23:00
1136935504,d450f2979e0d7df9f54500c7113ec879,3077412,4,2017-01-14 19:53:44
988643058,742913931cd0a7d62b54d7dda82d310d,3077412,3,2015-12-18 21:04:59
988729855,bbf8a4cd84f52f790d14b3a17e458fd9,3077412,5,2015-12-19 00:37:35
983048678,0667851edd69124cc7b921846af8fbbb,3077412,3,2015-12-01 21:39:58
988633359,66659ee4393ffdc4b07ba3e7a8343965,3077412,4,2015-12-18 20:37:17
988660070,bf5af9028c82a3ebc354628fdea62871,3077412,2,2015-12-18 21:49:53
990033488,a42de4272d0de12a8dcfe6d67590e6eb,3077412,3,2015-12-22 14:46:12
1226205702,6fd0f0139d2f805945dbf6b47523df69,3077412,5,2017-08-07 20:15:53
989390788,3cc26cd83cd5cf2be145ff82dd38bd27,3077412,4,2015-12-20 20:37:30
1017678685,f5e628f5ee431a23c4c964657147f2da,3077412,4,2016-03-04 09:30:07
988457822,d8266f1adb3b272bd8ba64fd63bd1a0b,3077412,4,2015-12-18 10:47:53
988479192,bd2759c3cc27bae18a39bd6c49335862,3077412,5,2015-12-18 12:08:10
1337658468,1c07897d073cd1d5b75446eaaecb7945,3077412,1,2018-03-08 10:34:04
1329673983,5cf665983de67a91386842f06be06d19,3077412,4,2018-02-23 07:45:42
1191029683,57adc77f66c25059f3642f11b312d7f6,3077412,4,2017-05-16 20:37:15
988578812,a20006d9399a93ddeaeee752963e17f0,3077412,5,2015-12-18 17:26:08
1294061690,d6af1bdc2996dd7e303a6e770732ff68,3077412,4,2017-12-27 20:14:43
963089368,21738047bd73d896547b0c48efa28d16,3077412,4,2016-01-04 14:34:21
1128773184,4ea5268f8e016697dcf2cf25e8e05386,3077412,4,2016-12-30 12:41:04
988666317,9ecfa67dac7786d95c065f9761f4ef6b,3077412,3,2015-12-18 22:05:24
999495414,6570945f2e1188cc9a27b42cd55b5a7f,3077412,4,2016-01-13 15:07:05
1137283529,ec2a6352e59d6f5508d693becaa28684,3077412,3,2017-01-15 14:24:09
1148189437,12a22ce24edd7b5e041bcda9ab30f9f4,3077412,4,2017-02-06 18:47:16
989001011,c9f90b0dcbc9f3a8baf9e3cfed90b296,3077412,4,2015-12-19 21:31:12
1156206096,3b98e01e40ad5fc4796c7a851e327984,3077412,4,2017-02-23 10:00:49
1079170576,05368b0758f1ed08a181e8ebc861b163,3077412,4,2016-08-29 23:51:51
1132860192,0c128526dbb1f94727b62c6ca01bcb69,3077412,3,2017-01-06 12:27:08
987053256,a1a0ecd75405a408c18dda9f16bab55b,3077412,4,2015-12-13 23:49:10
1291354112,c0a6f151449459473f3ca4a4c8b07b7a,3077412,4,2017-12-23 17:01:30
1184050774,719adeeeddb2bca8e3de8e50f3c6c72a,3077412,4,2017-04-29 23:31:21
988965576,6680a974f78c40328bd9e3127dbd0931,3077412,4,2015-12-19 20:08:38
993017764,227af53a3ce1a9fa2e99031a72bbfc04,3077412,4,2015-12-29 19:42:49
1076596931,4b0cdcc9e8453c52ad083fce3602e711,3077412,4,2016-08-23 10:32:58
1013012446,e13e89d0385ae32b35afd5a2de48bf92,3077412,4,2016-02-19 14:58:05
1167121309,c9815cac7cadb1c266f177fdb6e540ef,3077412,3,2017-03-20 13:24:40
1176887899,172934f47d30f8132693534d01513e4b,3077412,4,2017-04-11 22:46:55
987299405,9b399961a28677af6eb5b2b96f2d4182,3077412,2,2015-12-14 19:53:26
989520824,337df79c34b17cf37495970204388533,3077412,2,2015-12-21 01:15:38
1159460540,d837930d14ef42d03d561bb470d65c65,3077412,3,2017-03-02 19:16:17
1139287061,150eb51b35fb61600032b123416ee1f8,3077412,3,2017-01-19 19:12:06
986856012,bca1dc2b3115429f111c982cda315534,3077412,1,2015-12-13 15:54:02
1188819511,4488ae19925d34cb2a0b95e33788311f,3077412,4,2017-05-11 08:47:28
994694079,5643ee392886225dbfd1992c6b12f020,3077412,3,2016-01-02 18:16:04
1170373131,01eb391ef4cf8949dda08ac950d785ce,3077412,3,2017-03-28 07:17:35
988538220,cb726eaffda4d3a1fd369c162f8a589c,3077412,4,2015-12-18 15:30:08
1143831513,d9993524aa8134d9edac870e22e00ce5,3077412,4,2017-01-30 00:07:35
989275413,a75dc59d3c2dad15aa8759ad6b65fed7,3077412,2,2015-12-20 15:54:40
1341449792,b74b319841be1a3f1f4f0ef2570469ab,3077412,4,2018-03-15 09:17:15
1232223501,4dc9d489f2cef4959508729635710b4d,3077412,3,2017-08-20 16:09:32
1202959299,d2fdefde69fd119056adcafa7b5ff43f,3077412,4,2017-06-15 18:31:44
1176419370,aff3f25cb63593a4aa61550ade651cb4,3077412,4,2017-04-10 20:16:38
999401951,26cd31f69984f7c754078cef2c8b7471,3077412,3,2016-01-13 10:06:46
1330404921,702f0e3e75ad2dbe73822eb5121430e4,3077412,3,2018-02-24 10:08:04
1170371278,726b5b758de0e1837031d81a861f0bbd,3077412,4,2017-03-28 06:53:26
989047965,32b2142cc06905c81d84b4b8d61725c9,3077412,3,2015-12-19 23:00:51
988468108,f536e0c72f9a51296fc3c73a68c7e720,3077412,3,2015-12-18 11:25:03
1192637221,4c50b1c2b8eef98e92fd3b89d023470d,3077412,3,2017-05-21 00:41:21
988664597,0529570b0840e1fe7d30322446e47b85,3077412,2,2015-12-18 22:01:14
989101110,c6669356723dfd45f70f9d3520d70758,3077412,3,2015-12-20 01:08:58
989032950,ecbfcbba2a7cb3109570f115ec8fddbc,3077412,4,2015-12-19 22:33:46
988836153,955d85c1e93cd06374fea4d5d441c104,3077412,4,2015-12-19 13:34:10
1148755262,e874fcb509569e8cc3649a2d6e59f1ad,3077412,4,2017-02-07 20:21:43
1287658274,980eb7052e9608df47159f54a87dae73,1293203,4,2017-12-17 15:27:53
1314878339,4fd98da1f179ea1452202cc99d1cfa80,1293203,4,2018-01-29 11:23:09
1334522704,cd1f1917f8e360b565530ddfa14bf684,1293203,5,2018-03-02 23:19:40
21569698,7163b909f74be3d4be92323ba912be91,1293203,4,2007-10-07 15:47:28
28433734,3a7519f84a66dd7882bcbecb760ffda6,1293203,3,2008-01-10 17:14:00
1167818495,80bd84867aa32b7c4b8e57d4e3911f8d,1293203,4,2017-03-22 09:16:56
1334462062,e53d599f24ee68c8f767825d8d0705ca,1293203,4,2018-03-02 21:55:34
1168069810,3766e4b12cb5890b471c54ec38ce36ff,1293203,4,2017-03-22 21:19:00
2766764,c57d0fbf24cd707baf02671a78e8f0f7,1293203,3,2006-05-02 17:14:55
142127,87d1bb2fb7653a07aa21ba73c0696d21,1293203,5,2006-02-13 02:14:13
48631970,a984c29fc0431a084e46bb520f61851c,1293203,4,2008-07-11 13:58:58
8363505,23039eded5c0b5323af9c58bb50f477c,1293203,4,2006-12-22 20:34:25
1042839075,69ae21f6b366769398a266893208e35e,1293203,4,2016-05-18 17:21:55
1255577917,c30de712f6006fef1dd1cef18d5eec7f,1293203,4,2017-10-12 08:31:40
1132865637,446a35bcba72c45f6410f516d7e19c9e,1293203,5,2017-01-06 12:41:33
11269724,89c5a02bd46080e5462b483ca8f183fb,1293203,3,2007-03-03 12:08:05
1350604325,af037639626c953ca0c3450fbe5b5404,1293203,4,2018-04-01 10:37:32
551187844,ce39d90ff2e1c2b98f8d2a4f30a0ef63,1293203,5,2012-07-02 13:48:30
1255481701,26210ecd270513987a3f95116fa80dd2,1293203,4,2017-10-11 23:38:37
1343116578,5995adcc1f931410ef5b4a9cede8650d,1293203,4,2018-03-18 06:27:27
1255522596,a2ea35966b10660dcc80baece71427d7,1293203,4,2017-10-12 01:10:02
1282449181,669ef241f5386e1d573cc1c84d9e9ce8,1293203,3,2018-08-19 15:00:08
1167805877,b0cfbbffb4d0bd3ce5e0fc4bd933b6aa,1293203,3,2017-03-22 08:18:41
558564321,3b2373ab98d4cca9af8bdad76b29377d,1293203,4,2012-07-20 20:28:39
1255558586,fe592574765be4ac9a21e963e848e04d,1293203,4,2017-10-12 06:17:16
1168182414,ad6ad2a7fd3df4ecd030b341a2edf8e0,1293203,4,2017-03-23 01:23:46
18244713,cfb836446fd2154a04b2ef778a9a6034,1293203,4,2007-08-07 16:45:48
480051959,54ec88303e5554b9a71bf793813867e6,1293203,4,2012-01-09 12:38:29
459681161,8ef86d08e995950e9ac435be1a954b23,1293203,5,2011-11-20 02:22:48
1168005656,11b19b05516526d609bc59174ba20cbe,1293203,4,2017-03-22 18:25:38
1255758593,cb2187cf99a059e411b0fb364210498f,1293203,4,2017-10-12 16:34:32
1204960200,d2fdefde69fd119056adcafa7b5ff43f,1293203,4,2017-06-20 11:58:11
1184308093,31839d6c08e45b3363af99d781eff35e,1293203,4,2017-04-30 15:34:15
535340406,b422d13f2234b0bca92990cb57003e88,1293203,4,2012-05-23 13:47:31
19930107,bff58a6fe62230d722f39d71df1f9761,1293203,2,2007-09-06 21:02:18
136825882,a811007b70dcc290067ac797cf3df0cf,1293203,4,2009-07-07 22:21:11
598890275,53508f78e0a03a9b4db6613e312ba65d,1293203,4,2012-11-03 17:51:44
1255658607,9968e10650af86d7322609eae845ace4,1293203,4,2017-10-12 12:20:39
437980632,d40947b0bfe5b12ec88e6c3948134dfe,1293203,4,2011-09-20 10:53:30
566766865,4006320ceb52f458243783a96bd1eb04,1293203,4,2012-08-11 14:14:15
331824713,b858e7e73fe206adbc393bba0f9dad5c,1293203,5,2011-01-13 19:12:28
1255564505,27a3d690f8bcb7690d751de6846a4698,1293203,4,2017-10-12 07:26:56
462254516,378c1ec7965c344c3ee30f7c52d51df7,1293203,4,2011-11-26 21:20:57
777675400,bfb06ddbc675c01edce7ec435fb639a4,1293203,4,2014-02-16 14:15:26
1168155128,150eb51b35fb61600032b123416ee1f8,1293203,3,2017-03-22 23:57:19
401917293,a8f49989cc9ad46e15dd0835b4693a99,1293203,2,2011-06-11 21:23:43
751571569,bf4b21a8129e06e6cc309575d6999a5d,1293203,4,2013-12-06 23:19:01
441394310,e648da0642060def8bed86601374d92e,1293203,5,2011-09-30 22:14:31
535197100,1907a3f28f0e16a70a1a2af2f2489168,1293203,3,2012-05-22 23:40:15
41441131,289a09c5a5aa66d70b23232d5d01e5c8,1293203,3,2008-05-21 16:45:40
1255568903,f42d242bd802db2765f9a7cee3907f72,1293203,4,2017-10-12 08:01:13
283504023,ccb6297267600928da5dbf957e62cce3,1293203,4,2010-08-18 00:17:04
2050090,86426c30ef59032e2239a6a6ea9fad61,1293203,4,2006-03-22 12:46:02
253670706,3c7990123f2bd8649ce7b7aa7e424a72,1293203,5,2010-05-23 08:00:55
457823643,e6c2f85be28b5aedfa4124599a13b16d,1293203,4,2011-11-15 13:05:25
535395681,c5ac32c3ac7e472de4d0a4165b4fe1a0,1293203,4,2012-05-23 16:23:41
49892,687c8d6a43a572539c53d8e3c0ed831d,1293203,1,2005-07-10 05:39:12
472736986,bf2efd9c3e0213b81cc19ce2720f2298,1293203,4,2011-12-23 14:02:17
48769781,cdfb83657ff601495c0d5fa0d70c8599,1293203,1,2008-07-12 14:55:16
2185274,bedc0c1b492ab648290f5dbdbff4efae,1293203,4,2006-03-31 12:52:10
304244081,5c1dfe1e7d044ec9a0f70456d9dc72e0,1293203,3,2013-02-25 23:44:47
448835541,1afd80aa2ce0324a5d49f8257180ae19,1293203,4,2011-10-22 00:37:35
351895716,0ac7abb824ba28b7582edb385f4a4276,1293203,5,2011-02-10 14:24:41
618348091,fec3897c5db2a0cc7acd0ea9ddbff414,1293203,5,2013-05-25 00:25:14
501599146,3ff53543b470f3ad7012b6617d818e23,1293203,5,2012-02-28 00:42:22
1186549109,8c0ea37ef3ad23350340bcb2de29c2ae,1293203,4,2017-05-05 21:39:27
309441300,dc9473ca2be4c973a82140454ffcfaaf,1293203,4,2011-02-09 00:17:39
357597877,f2533fbc181ebd650f34c18442b97dc9,1293203,4,2011-02-23 11:14:26
310541245,c361dfca6b9b9b024677a39c1f78b876,1293203,4,2010-11-01 20:16:11
33003552,213223bd5e016bbfa85f0f1271be9351,1293203,3,2008-03-04 19:40:41
685975288,d7dc0a496cfa38d3d87e7a8fac219eb9,1293203,4,2013-06-09 21:37:12
787732157,df97b03173b68c3e9197aecde152e417,1293203,4,2014-03-19 09:24:22
1178338393,f3a556dbef827e802dcd7a13b89beaef,1293203,4,2017-04-15 21:31:07
228084816,6107bd456d381e9168854f59baf40b1e,1293203,3,2010-03-13 00:18:45
520568158,50f66dd0cb00a82ab1b1d51660611d17,1293203,4,2013-12-11 23:28:08
87486411,285c09ff9f0621cb7ebb6237e2321b83,1293203,4,2013-01-08 14:40:07
332916301,6b046b06fabad9dc18ce25718aaeb4ad,1293203,4,2011-06-13 00:37:58
244463218,0836a0a2082610942bae362a7e252896,1293203,5,2010-04-25 19:44:38
1000253465,85dee7d70efce17a9409dc700fa2ea9e,1293203,4,2016-01-15 16:36:44
162586054,bd09ddb306d65f6718450cd5c855d101,1293203,4,2009-09-26 20:22:44
16569596,386a82719d9e44cbf7f9112eaaf5cef6,1293203,4,2007-07-04 01:57:41
547405704,f0189430e7f02852b853858529c7c272,1293203,3,2012-06-23 00:52:54
374069379,b2de21eda0138a5e4afa979f4f4ea97b,1293203,4,2013-06-25 22:25:11
526318388,d03f2836128ef4c9621623389d3dffea,1293203,4,2012-04-30 17:27:12
623480309,23cf32401b37460ceba0abdd181acf0b,1293203,5,2013-08-04 20:48:03
719865684,a9f7713592cd6e16c1bbf3b210c33462,1293203,3,2013-08-26 17:08:42
1187667546,2936d8cc660b01918efc9356c2772733,1293203,4,2017-05-08 09:25:09
